Time,Basis date,Validity date,City,Persist. value,EC,C3
1,27-07-17,27-07-17,Qazrin,29,22,40
2,26-07-17,27-07-17,Tel Aviv,66,60,68
1,27-07-17,27-07-17,Tel Aviv,66,60,65
2,26-07-17,27-07-17,Tiberias,40,34,33
1,27-07-17,27-07-17,Tiberias,40,27,36
2,26-07-17,27-07-17,Zefat,29,21,22
1,27-07-17,27-07-17,Zefat,29,20,24
2,27-07-17,28-07-17,Afula,46,47,49
1,28-07-17,28-07-17,Afula,46,44,46
2,27-07-17,28-07-17,Ashdod,77,79,80
1,28-07-17,28-07-17,Ashdod,77,81,81
2,27-07-17,28-07-17,Beer Sheva,36,34,40
1,28-07-17,28-07-17,Beer Sheva,36,33,39
2,27-07-17,28-07-17,Bet Shean,31,27,38
1,28-07-17,28-07-17,Bet Shean,31,28,36
2,27-07-17,28-07-17,Elat,16,24,16
1,28-07-17,28-07-17,Elat,16,22,18
2,27-07-17,28-07-17,En Gedi,17,40,28
1,28-07-17,28-07-17,En Gedi,17,40,38
2,27-07-17,28-07-17,Haifa,63,60,70
1,28-07-17,28-07-17,Haifa,63,61,64
2,27-07-17,28-07-17,Jerusalem,43,38,42
1,28-07-17,28-07-17,Jerusalem,43,37,33
2,27-07-17,28-07-17,Lod,50,44,56
1,28-07-17,28-07-17,Lod,50,45,55
2,27-07-17,28-07-17,Mizpe Ramon,24,35,35
1,28-07-17,28-07-17,Mizpe Ramon,24,32,37
2,27-07-17,28-07-17,Nazareth,64,50,59
1,28-07-17,28-07-17,Nazareth,64,54,57
2,27-07-17,28-07-17,Qazrin,44,30,49
1,28-07-17,28-07-17,Qazrin,44,31,35
2,27-07-17,28-07-17,Tel Aviv,68,61,61
1,28-07-17,28-07-17,Tel Aviv,68,62,62
2,27-07-17,28-07-17,Tiberias,45,37,32
1,28-07-17,28-07-17,Tiberias,45,37,28
2,27-07-17,28-07-17,Zefat,26,31,42
1,28-07-17,28-07-17,Zefat,26,29,46
2,28-07-17,29-07-17,Afula,47,41,35
1,29-07-17,29-07-17,Afula,47,38,40
2,28-07-17,29-07-17,Ashdod,72,66,70
1,29-07-17,29-07-17,Ashdod,72,67,73
2,28-07-17,29-07-17,Beer Sheva,39,35,33
1,29-07-17,29-07-17,Beer Sheva,39,34,34
2,28-07-17,29-07-17,Bet Shean,37,25,26
1,29-07-17,29-07-17,Bet Shean,37,23,29
2,28-07-17,29-07-17,Elat,22,23,22
1,29-07-17,29-07-17,Elat,22,20,25
2,28-07-17,29-07-17,En Gedi,33,39,31
1,29-07-17,29-07-17,En Gedi,33,41,34
2,28-07-17,29-07-17,Haifa,68,52,49
1,29-07-17,29-07-17,Haifa,68,50,51
2,28-07-17,29-07-17,Jerusalem,43,36,43
1,29-07-17,29-07-17,Jerusalem,43,39,43
2,28-07-17,29-07-17,Lod,56,36,44
1,29-07-17,29-07-17,Lod,56,35,46
2,28-07-17,29-07-17,Mizpe Ramon,32,27,32
1,29-07-17,29-07-17,Mizpe Ramon,32,28,28
2,28-07-17,29-07-17,Nazareth,57,51,46
1,29-07-17,29-07-17,Nazareth,57,47,46
2,28-07-17,29-07-17,Qazrin,40,31,39
1,29-07-17,29-07-17,Qazrin,40,28,37
2,28-07-17,29-07-17,Tel Aviv,70,48,51
1,29-07-17,29-07-17,Tel Aviv,70,50,55
2,28-07-17,29-07-17,Tiberias,37,35,30
1,29-07-17,29-07-17,Tiberias,37,31,26
2,28-07-17,29-07-17,Zefat,42,37,41
1,29-07-17,29-07-17,Zefat,42,32,43
2,29-07-17,30-07-17,Afula,38,40,41
1,30-07-17,30-07-17,Afula,38,43,45
2,29-07-17,30-07-17,Ashdod,61,65,79
1,30-07-17,30-07-17,Ashdod,61,66,73
2,29-07-17,30-07-17,Beer Sheva,35,38,41
1,30-07-17,30-07-17,Beer Sheva,35,38,40
2,29-07-17,30-07-17,Bet Shean,28,28,34
1,30-07-17,30-07-17,Bet Shean,28,28,36
2,29-07-17,30-07-17,Elat,23,27,18
1,30-07-17,30-07-17,Elat,23,25,24
2,29-07-17,30-07-17,En Gedi,36,31,33
1,30-07-17,30-07-17,En Gedi,36,35,38
2,29-07-17,30-07-17,Haifa,52,51,60
1,30-07-17,30-07-17,Haifa,52,53,58
2,29-07-17,30-07-17,Jerusalem,46,36,46
1,30-07-17,30-07-17,Jerusalem,46,37,43
2,29-07-17,30-07-17,Lod,47,41,49
1,30-07-17,30-07-17,Lod,47,41,50
2,29-07-17,30-07-17,Mizpe Ramon,26,25,29
1,30-07-17,30-07-17,Mizpe Ramon,26,26,33
2,29-07-17,30-07-17,Nazareth,47,50,53
1,30-07-17,30-07-17,Nazareth,47,52,53
2,29-07-17,30-07-17,Qazrin,30,28,44
1,30-07-17,30-07-17,Qazrin,30,32,43
2,29-07-17,30-07-17,Tel Aviv,59,49,63
1,30-07-17,30-07-17,Tel Aviv,59,50,55
2,29-07-17,30-07-17,Tiberias,27,35,49
1,30-07-17,30-07-17,Tiberias,27,38,41
2,29-07-17,30-07-17,Zefat,28,31,44
1,30-07-17,30-07-17,Zefat,28,34,49
2,30-07-17,31-07-17,Afula,43,43,47
1,31-07-17,31-07-17,Afula,43,43,50
2,30-07-17,31-07-17,Ashdod,61,77,83
1,31-07-17,31-07-17,Ashdod,61,77,82
2,30-07-17,31-07-17,Beer Sheva,37,38,47
1,31-07-17,31-07-17,Beer Sheva,37,39,45
2,30-07-17,31-07-17,Bet Shean,32,28,36
1,31-07-17,31-07-17,Bet Shean,32,28,37
2,30-07-17,31-07-17,Elat,22,24,26
1,31-07-17,31-07-17,Elat,22,25,29
2,30-07-17,31-07-17,En Gedi,31,34,34
1,31-07-17,31-07-17,En Gedi,31,35,41
2,30-07-17,31-07-17,Haifa,61,58,65
1,31-07-17,31-07-17,Haifa,61,59,64
2,30-07-17,31-07-17,Jerusalem,30,35,46
1,31-07-17,31-07-17,Jerusalem,30,33,38
2,30-07-17,31-07-17,Lod,48,47,57
1,31-07-17,31-07-17,Lod,48,45,57
2,30-07-17,31-07-17,Mizpe Ramon,22,27,34
1,31-07-17,31-07-17,Mizpe Ramon,22,28,36
2,30-07-17,31-07-17,Nazareth,55,53,57
1,31-07-17,31-07-17,Nazareth,55,56,54
2,30-07-17,31-07-17,Qazrin,38,24,39
1,31-07-17,31-07-17,Qazrin,38,24,41
2,30-07-17,31-07-17,Tel Aviv,57,57,67
1,31-07-17,31-07-17,Tel Aviv,57,57,66
2,30-07-17,31-07-17,Tiberias,36,34,42
1,31-07-17,31-07-17,Tiberias,36,35,49
2,30-07-17,31-07-17,Zefat,46,29,40
1,31-07-17,31-07-17,Zefat,46,27,44
2,31-07-17,01-08-17,Afula,46,34,41
1,01-08-17,01-08-17,Afula,46,33,42
2,31-07-17,01-08-17,Ashdod,71,81,85
1,01-08-17,01-08-17,Ashdod,71,79,83
2,31-07-17,01-08-17,Beer Sheva,39,36,37
1,01-08-17,01-08-17,Beer Sheva,39,35,37
2,31-07-17,01-08-17,Bet Shean,22,24,30
1,01-08-17,01-08-17,Bet Shean,22,22,28
2,31-07-17,01-08-17,Elat,27,21,26
1,01-08-17,01-08-17,Elat,27,24,25
2,31-07-17,01-08-17,En Gedi,31,33,27
1,01-08-17,01-08-17,En Gedi,31,37,29
2,31-07-17,01-08-17,Haifa,64,53,62
1,01-08-17,01-08-17,Haifa,64,54,61
2,31-07-17,01-08-17,Jerusalem,22,40,45
1,01-08-17,01-08-17,Jerusalem,22,40,43
2,31-07-17,01-08-17,Lod,57,36,46
1,01-08-17,01-08-17,Lod,57,36,49
2,31-07-17,01-08-17,Mizpe Ramon,27,31,34
1,01-08-17,01-08-17,Mizpe Ramon,27,31,35
2,31-07-17,01-08-17,Nazareth,60,47,54
1,01-08-17,01-08-17,Nazareth,60,46,53
2,31-07-17,01-08-17,Qazrin,28,29,42
1,01-08-17,01-08-17,Qazrin,28,28,40
2,31-07-17,01-08-17,Tel Aviv,67,54,67
1,01-08-17,01-08-17,Tel Aviv,67,55,65
2,31-07-17,01-08-17,Tiberias,37,33,40
1,01-08-17,01-08-17,Tiberias,37,31,32
2,31-07-17,01-08-17,Zefat,46,28,38
1,01-08-17,01-08-17,Zefat,46,26,38
2,01-08-17,02-08-17,Afula,40,37,45
1,02-08-17,02-08-17,Afula,40,39,42
2,01-08-17,02-08-17,Ashdod,74,77,82
1,02-08-17,02-08-17,Ashdod,74,77,79
2,01-08-17,02-08-17,Beer Sheva,40,40,39
1,02-08-17,02-08-17,Beer Sheva,40,37,40
2,01-08-17,02-08-17,Bet Shean,32,31,31
1,02-08-17,02-08-17,Bet Shean,32,33,30
2,01-08-17,02-08-17,Elat,26,17,13
1,02-08-17,02-08-17,Elat,26,17,14
2,01-08-17,02-08-17,En Gedi,36,31,29
1,02-08-17,02-08-17,En Gedi,36,29,21
2,01-08-17,02-08-17,Haifa,59,57,63
1,02-08-17,02-08-17,Haifa,59,57,61
2,01-08-17,02-08-17,Jerusalem,42,41,49
1,02-08-17,02-08-17,Jerusalem,42,42,44
2,01-08-17,02-08-17,Lod,52,41,53
1,02-08-17,02-08-17,Lod,52,43,54
2,01-08-17,02-08-17,Mizpe Ramon,26,24,27
1,02-08-17,02-08-17,Mizpe Ramon,26,21,24
2,01-08-17,02-08-17,Nazareth,58,50,53
1,02-08-17,02-08-17,Nazareth,58,51,55
2,01-08-17,02-08-17,Qazrin,34,29,32
1,02-08-17,02-08-17,Qazrin,34,34,36
2,01-08-17,02-08-17,Tel Aviv,64,57,66
1,02-08-17,02-08-17,Tel Aviv,64,59,61
2,01-08-17,02-08-17,Tiberias,34,34,33
1,02-08-17,02-08-17,Tiberias,34,34,35
2,01-08-17,02-08-17,Zefat,36,35,34
1,02-08-17,02-08-17,Zefat,36,36,40
2,02-08-17,03-08-17,Afula,31,44,46
1,03-08-17,03-08-17,Afula,31,44,47
2,02-08-17,03-08-17,Ashdod,73,71,81
1,03-08-17,03-08-17,Ashdod,73,73,79
2,02-08-17,03-08-17,Beer Sheva,28,33,39
1,03-08-17,03-08-17,Beer Sheva,28,39,41
2,02-08-17,03-08-17,Bet Shean,26,34,35
1,03-08-17,03-08-17,Bet Shean,26,35,35
2,02-08-17,03-08-17,Elat,19,16,12
1,03-08-17,03-08-17,Elat,19,14,14
2,02-08-17,03-08-17,En Gedi,19,32,33
1,03-08-17,03-08-17,En Gedi,19,34,34
2,02-08-17,03-08-17,Haifa,65,53,53
1,03-08-17,03-08-17,Haifa,65,50,53
2,02-08-17,03-08-17,Jerusalem,32,39,46
1,03-08-17,03-08-17,Jerusalem,32,41,49
2,02-08-17,03-08-17,Lod,45,45,53
1,03-08-17,03-08-17,Lod,45,45,52
2,02-08-17,03-08-17,Mizpe Ramon,14,16,19
1,03-08-17,03-08-17,Mizpe Ramon,14,17,24
2,02-08-17,03-08-17,Nazareth,56,52,54
1,03-08-17,03-08-17,Nazareth,56,51,50
2,02-08-17,03-08-17,Qazrin,30,31,44
1,03-08-17,03-08-17,Qazrin,30,37,47
2,02-08-17,03-08-17,Tel Aviv,68,57,62
1,03-08-17,03-08-17,Tel Aviv,68,56,58
2,02-08-17,03-08-17,Tiberias,25,38,39
1,03-08-17,03-08-17,Tiberias,25,38,39
2,02-08-17,03-08-17,Zefat,36,36,44
1,03-08-17,03-08-17,Zefat,36,35,38
2,03-08-17,04-08-17,Afula,45,39,40
1,04-08-17,04-08-17,Afula,45,39,46
2,03-08-17,04-08-17,Ashdod,70,71,77
1,04-08-17,04-08-17,Ashdod,70,72,77
2,03-08-17,04-08-17,Beer Sheva,35,36,40
1,04-08-17,04-08-17,Beer Sheva,35,37,43
2,03-08-17,04-08-17,Bet Shean,33,29,31
1,04-08-17,04-08-17,Bet Shean,33,27,35
2,03-08-17,04-08-17,Elat,15,13,14
1,04-08-17,04-08-17,Elat,15,13,14
2,03-08-17,04-08-17,En Gedi,29,33,26
1,04-08-17,04-08-17,En Gedi,29,34,32
2,03-08-17,04-08-17,Haifa,63,62,64
1,04-08-17,04-08-17,Haifa,63,60,65
2,03-08-17,04-08-17,Jerusalem,47,38,49
1,04-08-17,04-08-17,Jerusalem,47,36,47
2,03-08-17,04-08-17,Lod,54,43,53
1,04-08-17,04-08-17,Lod,54,42,52
2,03-08-17,04-08-17,Mizpe Ramon,14,19,19
1,04-08-17,04-08-17,Mizpe Ramon,14,19,25
2,03-08-17,04-08-17,Nazareth,55,43,55
1,04-08-17,04-08-17,Nazareth,55,48,54
2,03-08-17,04-08-17,Qazrin,46,27,42
1,04-08-17,04-08-17,Qazrin,46,28,46
2,03-08-17,04-08-17,Tel Aviv,65,54,61
1,04-08-17,04-08-17,Tel Aviv,65,53,62
2,03-08-17,04-08-17,Tiberias,35,30,26
1,04-08-17,04-08-17,Tiberias,35,33,33
2,03-08-17,04-08-17,Zefat,43,27,40
1,04-08-17,04-08-17,Zefat,43,34,45
2,04-08-17,05-08-17,Afula,42,40,47
1,05-08-17,05-08-17,Afula,42,43,39
2,04-08-17,05-08-17,Ashdod,69,74,80
1,05-08-17,05-08-17,Ashdod,69,75,77
2,04-08-17,05-08-17,Beer Sheva,34,36,39
1,05-08-17,05-08-17,Beer Sheva,34,40,36
2,04-08-17,05-08-17,Bet Shean,29,32,32
1,05-08-17,05-08-17,Bet Shean,29,33,33
2,04-08-17,05-08-17,Elat,12,16,18
1,05-08-17,05-08-17,Elat,12,15,18
2,04-08-17,05-08-17,En Gedi,23,30,23
1,05-08-17,05-08-17,En Gedi,23,31,21
2,04-08-17,05-08-17,Haifa,65,63,66
1,05-08-17,05-08-17,Haifa,65,62,62
2,04-08-17,05-08-17,Jerusalem,39,38,49
1,05-08-17,05-08-17,Jerusalem,39,41,41
2,04-08-17,05-08-17,Lod,51,43,51
1,05-08-17,05-08-17,Lod,51,45,50
2,04-08-17,05-08-17,Mizpe Ramon,18,22,24
1,05-08-17,05-08-17,Mizpe Ramon,18,23,28
2,04-08-17,05-08-17,Nazareth,57,44,53
1,05-08-17,05-08-17,Nazareth,57,45,50
2,04-08-17,05-08-17,Qazrin,38,22,36
1,05-08-17,05-08-17,Qazrin,38,23,42
2,04-08-17,05-08-17,Tel Aviv,65,55,63
1,05-08-17,05-08-17,Tel Aviv,65,55,63
2,04-08-17,05-08-17,Tiberias,37,29,30
1,05-08-17,05-08-17,Tiberias,37,30,30
2,04-08-17,05-08-17,Zefat,39,34,47
1,05-08-17,05-08-17,Zefat,39,36,46
2,05-08-17,06-08-17,Afula,40,36,38
1,06-08-17,06-08-17,Afula,40,36,37
2,05-08-17,06-08-17,Ashdod,67,72,71
1,06-08-17,06-08-17,Ashdod,67,75,68
2,05-08-17,06-08-17,Beer Sheva,31,28,27
1,06-08-17,06-08-17,Beer Sheva,31,28,34
2,05-08-17,06-08-17,Bet Shean,31,21,26
1,06-08-17,06-08-17,Bet Shean,31,24,28
2,05-08-17,06-08-17,Elat,16,15,21
1,06-08-17,06-08-17,Elat,16,16,21
2,05-08-17,06-08-17,En Gedi,27,35,26
1,06-08-17,06-08-17,En Gedi,27,37,27
2,05-08-17,06-08-17,Haifa,60,57,57
1,06-08-17,06-08-17,Haifa,60,56,58
2,05-08-17,06-08-17,Jerusalem,28,30,25
1,06-08-17,06-08-17,Jerusalem,28,29,35
2,05-08-17,06-08-17,Lod,43,33,41
1,06-08-17,06-08-17,Lod,43,34,42
2,05-08-17,06-08-17,Mizpe Ramon,23,27,29
1,06-08-17,06-08-17,Mizpe Ramon,23,25,28
2,05-08-17,06-08-17,Nazareth,57,35,46
1,06-08-17,06-08-17,Nazareth,57,40,48
2,05-08-17,06-08-17,Qazrin,35,25,34
1,06-08-17,06-08-17,Qazrin,35,30,35
2,05-08-17,06-08-17,Tel Aviv,60,45,55
1,06-08-17,06-08-17,Tel Aviv,60,47,52
2,05-08-17,06-08-17,Tiberias,38,26,34
1,06-08-17,06-08-17,Tiberias,38,31,38
2,05-08-17,06-08-17,Zefat,44,25,37
1,06-08-17,06-08-17,Zefat,44,28,40
2,06-08-17,07-08-17,Afula,44,41,38
1,07-08-17,07-08-17,Afula,44,42,41
2,06-08-17,07-08-17,Ashdod,71,73,79
1,07-08-17,07-08-17,Ashdod,71,71,77
2,06-08-17,07-08-17,Beer Sheva,27,38,40
1,07-08-17,07-08-17,Beer Sheva,27,37,42
2,06-08-17,07-08-17,Bet Shean,35,31,30
1,07-08-17,07-08-17,Bet Shean,35,33,34
2,06-08-17,07-08-17,Elat,16,20,17
1,07-08-17,07-08-17,Elat,16,19,20
2,06-08-17,07-08-17,En Gedi,32,32,31
1,07-08-17,07-08-17,En Gedi,32,32,27
2,06-08-17,07-08-17,Haifa,58,61,57
1,07-08-17,07-08-17,Haifa,58,62,64
2,06-08-17,07-08-17,Jerusalem,31,25,35
1,07-08-17,07-08-17,Jerusalem,31,30,42
2,06-08-17,07-08-17,Lod,47,43,48
1,07-08-17,07-08-17,Lod,47,44,53
2,06-08-17,07-08-17,Mizpe Ramon,23,25,30
1,07-08-17,07-08-17,Mizpe Ramon,23,26,35
2,06-08-17,07-08-17,Nazareth,50,48,53
1,07-08-17,07-08-17,Nazareth,50,52,49
2,06-08-17,07-08-17,Qazrin,33,22,37
1,07-08-17,07-08-17,Qazrin,33,25,37
2,06-08-17,07-08-17,Tel Aviv,45,54,60
1,07-08-17,07-08-17,Tel Aviv,47,54,62
2,06-08-17,07-08-17,Tiberias,43,30,38
1,07-08-17,07-08-17,Tiberias,43,33,41
2,06-08-17,07-08-17,Zefat,40,29,47
1,07-08-17,07-08-17,Zefat,40,29,45
2,07-08-17,08-08-17,Afula,43,52,50
1,08-08-17,08-08-17,Afula,43,50,40
2,07-08-17,08-08-17,Ashdod,67,72,75
1,08-08-17,08-08-17,Ashdod,67,71,73
2,07-08-17,08-08-17,Beer Sheva,38,40,42
1,08-08-17,08-08-17,Beer Sheva,38,39,44
2,07-08-17,08-08-17,Bet Shean,32,36,38
1,08-08-17,08-08-17,Bet Shean,32,38,32
2,07-08-17,08-08-17,Elat,21,20,18
1,08-08-17,08-08-17,Elat,21,20,19
2,07-08-17,08-08-17,En Gedi,30,40,32
1,08-08-17,08-08-17,En Gedi,30,46,31
2,07-08-17,08-08-17,Haifa,64,65,64
1,08-08-17,08-08-17,Haifa,64,63,62
2,07-08-17,08-08-17,Jerusalem,30,41,50
1,08-08-17,08-08-17,Jerusalem,30,36,49
2,07-08-17,08-08-17,Lod,56,46,53
1,08-08-17,08-08-17,Lod,56,44,50
2,07-08-17,08-08-17,Mizpe Ramon,25,35,40
1,08-08-17,08-08-17,Mizpe Ramon,25,35,39
2,07-08-17,08-08-17,Nazareth,59,59,60
1,08-08-17,08-08-17,Nazareth,59,60,54
2,07-08-17,08-08-17,Qazrin,34,43,52
1,08-08-17,08-08-17,Qazrin,34,44,50
2,07-08-17,08-08-17,Tel Aviv,54,56,63
1,08-08-17,08-08-17,Tel Aviv,54,54,59
2,07-08-17,08-08-17,Tiberias,40,44,40
1,08-08-17,08-08-17,Tiberias,40,45,41
2,07-08-17,08-08-17,Zefat,46,40,57
1,08-08-17,08-08-17,Zefat,46,44,51
2,08-08-17,09-08-17,Afula,53,46,44
1,09-08-17,09-08-17,Afula,53,48,50
2,08-08-17,09-08-17,Ashdod,67,77,81
1,09-08-17,09-08-17,Ashdod,67,77,81
2,08-08-17,09-08-17,Beer Sheva,42,37,41
1,09-08-17,09-08-17,Beer Sheva,42,36,38
2,08-08-17,09-08-17,Bet Shean,41,31,34
1,09-08-17,09-08-17,Bet Shean,41,31,36
2,08-08-17,09-08-17,Elat,19,26,23
1,09-08-17,09-08-17,Elat,19,24,22
2,08-08-17,09-08-17,En Gedi,34,35,26
1,09-08-17,09-08-17,En Gedi,34,35,28
2,08-08-17,09-08-17,Haifa,70,63,67
1,09-08-17,09-08-17,Haifa,70,65,71
2,08-08-17,09-08-17,Jerusalem,43,39,45
1,09-08-17,09-08-17,Jerusalem,43,40,48
2,08-08-17,09-08-17,Lod,53,46,55
1,09-08-17,09-08-17,Lod,53,45,56
2,08-08-17,09-08-17,Mizpe Ramon,29,29,30
1,09-08-17,09-08-17,Mizpe Ramon,29,26,28
2,08-08-17,09-08-17,Nazareth,65,54,54
1,09-08-17,09-08-17,Nazareth,65,57,61
2,08-08-17,09-08-17,Qazrin,48,34,44
1,09-08-17,09-08-17,Qazrin,48,34,47
2,08-08-17,09-08-17,Tel Aviv,56,56,63
1,09-08-17,09-08-17,Tel Aviv,54,56,65
2,08-08-17,09-08-17,Tiberias,43,39,45
1,09-08-17,09-08-17,Tiberias,43,38,40
2,08-08-17,09-08-17,Zefat,55,36,42
1,09-08-17,09-08-17,Zefat,55,36,50
2,09-08-17,10-08-17,Afula,39,44,42
1,10-08-17,10-08-17,Afula,39,45,43
2,09-08-17,10-08-17,Ashdod,69,71,74
1,10-08-17,10-08-17,Ashdod,69,73,72
2,09-08-17,10-08-17,Beer Sheva,42,40,43
1,10-08-17,10-08-17,Beer Sheva,42,40,45
2,09-08-17,10-08-17,Bet Shean,35,31,34
1,10-08-17,10-08-17,Bet Shean,35,32,35
2,09-08-17,10-08-17,Elat,21,23,23
1,10-08-17,10-08-17,Elat,21,24,23
2,09-08-17,10-08-17,En Gedi,26,41,30
1,10-08-17,10-08-17,En Gedi,26,43,32
2,09-08-17,10-08-17,Haifa,66,62,61
1,10-08-17,10-08-17,Haifa,66,63,65
2,09-08-17,10-08-17,Jerusalem,38,43,47
1,10-08-17,10-08-17,Jerusalem,38,36,49
2,09-08-17,10-08-17,Lod,54,44,49
1,10-08-17,10-08-17,Lod,54,44,54
2,09-08-17,10-08-17,Mizpe Ramon,27,33,37
1,10-08-17,10-08-17,Mizpe Ramon,27,34,40
2,09-08-17,10-08-17,Nazareth,61,52,52
1,10-08-17,10-08-17,Nazareth,61,52,54
2,09-08-17,10-08-17,Qazrin,45,33,43
1,10-08-17,10-08-17,Qazrin,45,33,45
2,09-08-17,10-08-17,Tel Aviv,67,55,59
1,10-08-17,10-08-17,Tel Aviv,67,56,60
2,09-08-17,10-08-17,Tiberias,51,36,42
1,10-08-17,10-08-17,Tiberias,51,37,31
2,09-08-17,10-08-17,Zefat,51,41,45
1,10-08-17,10-08-17,Zefat,51,41,41
2,10-08-17,11-08-17,Afula,44,40,39
1,11-08-17,11-08-17,Afula,44,41,39
2,10-08-17,11-08-17,Ashdod,67,72,81
1,11-08-17,11-08-17,Ashdod,67,73,71
2,10-08-17,11-08-17,Beer Sheva,42,39,36
1,11-08-17,11-08-17,Beer Sheva,42,35,35
2,10-08-17,11-08-17,Bet Shean,35,27,29
1,11-08-17,11-08-17,Bet Shean,35,29,35
2,10-08-17,11-08-17,Elat,24,15,16
1,11-08-17,11-08-17,Elat,24,15,17
2,10-08-17,11-08-17,En Gedi,35,37,39
1,11-08-17,11-08-17,En Gedi,35,37,33
2,10-08-17,11-08-17,Haifa,63,61,60
1,11-08-17,11-08-17,Haifa,63,56,56
2,10-08-17,11-08-17,Jerusalem,45,38,46
1,11-08-17,11-08-17,Jerusalem,45,34,37
2,10-08-17,11-08-17,Lod,58,42,47
1,11-08-17,11-08-17,Lod,58,44,47
2,10-08-17,11-08-17,Mizpe Ramon,31,28,32
1,11-08-17,11-08-17,Mizpe Ramon,31,27,33
2,10-08-17,11-08-17,Nazareth,56,48,44
1,11-08-17,11-08-17,Nazareth,56,50,48
2,10-08-17,11-08-17,Qazrin,42,34,45
1,11-08-17,11-08-17,Qazrin,42,34,45
2,10-08-17,11-08-17,Tel Aviv,69,55,60
1,11-08-17,11-08-17,Tel Aviv,69,52,55
2,10-08-17,11-08-17,Tiberias,34,36,40
1,11-08-17,11-08-17,Tiberias,34,36,37
2,10-08-17,11-08-17,Zefat,47,34,39
1,11-08-17,11-08-17,Zefat,47,37,47
2,11-08-17,12-08-17,Afula,38,37,36
1,12-08-17,12-08-17,Afula,38,41,42
2,11-08-17,12-08-17,Ashdod,70,75,78
1,12-08-17,12-08-17,Ashdod,70,75,73
2,11-08-17,12-08-17,Beer Sheva,34,37,42
1,12-08-17,12-08-17,Beer Sheva,34,35,42
2,11-08-17,12-08-17,Bet Shean,29,29,32
1,12-08-17,12-08-17,Bet Shean,29,28,36
2,11-08-17,12-08-17,Elat,17,23,23
1,12-08-17,12-08-17,Elat,17,22,22
2,11-08-17,12-08-17,En Gedi,34,37,37
1,12-08-17,12-08-17,En Gedi,34,38,34
2,11-08-17,12-08-17,Haifa,61,62,64
1,12-08-17,12-08-17,Haifa,61,64,65
2,11-08-17,12-08-17,Jerusalem,37,36,50
1,12-08-17,12-08-17,Jerusalem,37,37,48
2,11-08-17,12-08-17,Lod,52,41,51
1,12-08-17,12-08-17,Lod,52,42,51
2,11-08-17,12-08-17,Mizpe Ramon,28,28,32
1,12-08-17,12-08-17,Mizpe Ramon,28,28,30
2,11-08-17,12-08-17,Nazareth,57,48,49
1,12-08-17,12-08-17,Nazareth,57,49,53
2,11-08-17,12-08-17,Qazrin,38,28,40
1,12-08-17,12-08-17,Qazrin,38,31,42
2,11-08-17,12-08-17,Tel Aviv,60,52,64
1,12-08-17,12-08-17,Tel Aviv,60,55,58
2,11-08-17,12-08-17,Tiberias,32,32,39
1,12-08-17,12-08-17,Tiberias,32,35,45
2,11-08-17,12-08-17,Zefat,40,33,28
1,12-08-17,12-08-17,Zefat,40,34,38
2,12-08-17,13-08-17,Afula,46,33,41
1,13-08-17,13-08-17,Afula,46,34,44
2,12-08-17,13-08-17,Ashdod,69,80,84
1,13-08-17,13-08-17,Ashdod,69,78,80
2,12-08-17,13-08-17,Beer Sheva,44,32,38
1,13-08-17,13-08-17,Beer Sheva,44,33,40
2,12-08-17,13-08-17,Bet Shean,34,24,30
1,13-08-17,13-08-17,Bet Shean,34,24,32
2,12-08-17,13-08-17,Elat,28,14,16
1,13-08-17,13-08-17,Elat,28,16,15
2,12-08-17,13-08-17,En Gedi,33,32,28
1,13-08-17,13-08-17,En Gedi,33,32,32
2,12-08-17,13-08-17,Haifa,66,60,69
1,13-08-17,13-08-17,Haifa,66,62,69
2,12-08-17,13-08-17,Jerusalem,35,33,40
1,13-08-17,13-08-17,Jerusalem,35,32,44
2,12-08-17,13-08-17,Lod,53,40,50
1,13-08-17,13-08-17,Lod,53,39,52
2,12-08-17,13-08-17,Mizpe Ramon,27,22,26
1,13-08-17,13-08-17,Mizpe Ramon,27,24,29
2,12-08-17,13-08-17,Nazareth,55,43,53
1,13-08-17,13-08-17,Nazareth,55,44,55
2,12-08-17,13-08-17,Qazrin,39,26,36
1,13-08-17,13-08-17,Qazrin,39,25,38
2,12-08-17,13-08-17,Tel Aviv,67,53,64
1,13-08-17,13-08-17,Tel Aviv,67,52,65
2,12-08-17,13-08-17,Tiberias,36,29,50
1,13-08-17,13-08-17,Tiberias,36,28,31
2,12-08-17,13-08-17,Zefat,48,27,32
1,13-08-17,13-08-17,Zefat,48,28,34
2,13-08-17,14-08-17,Afula,44,42,48
1,14-08-17,14-08-17,Afula,44,44,47
2,13-08-17,14-08-17,Ashdod,67,77,82
1,14-08-17,14-08-17,Ashdod,67,76,78
2,13-08-17,14-08-17,Beer Sheva,44,35,39
1,14-08-17,14-08-17,Beer Sheva,44,40,40
2,13-08-17,14-08-17,Bet Shean,31,30,34
1,14-08-17,14-08-17,Bet Shean,31,31,34
2,13-08-17,14-08-17,Elat,15,16,17
1,14-08-17,14-08-17,Elat,15,17,18
2,13-08-17,14-08-17,En Gedi,34,29,26
1,14-08-17,14-08-17,En Gedi,34,31,28
2,13-08-17,14-08-17,Haifa,66,64,70
1,14-08-17,14-08-17,Haifa,66,64,67
2,13-08-17,14-08-17,Jerusalem,43,42,47
1,14-08-17,14-08-17,Jerusalem,43,42,50
2,13-08-17,14-08-17,Lod,56,44,52
