validityDate,city,observedMaxTemp
08/10/2017,Tiberias,34
08/10/2017,Zefat,27
09/10/2017,Afula,27
09/10/2017,Ashdod,27
09/10/2017,Beer Sheva,26
09/10/2017,Bet Shean,27
09/10/2017,Elat,35
09/10/2017,En Gedi,34
09/10/2017,Haifa,25
09/10/2017,Jerusalem,21
09/10/2017,Lod,26
09/10/2017,Mizpe Ramon,25
09/10/2017,Nazareth,24
09/10/2017,Qazrin,24
09/10/2017,Tel Aviv,25
09/10/2017,Tiberias,27
09/10/2017,Zefat,19
10/10/2017,Afula,28
10/10/2017,Ashdod,27
10/10/2017,Beer Sheva,27
10/10/2017,Bet Shean,30
10/10/2017,Elat,32
10/10/2017,En Gedi,32
10/10/2017,Haifa,25
10/10/2017,Jerusalem,22
10/10/2017,Lod,27
10/10/2017,Mizpe Ramon,23
10/10/2017,Nazareth,25
10/10/2017,Qazrin,26
10/10/2017,Tel Aviv,26
10/10/2017,Tiberias,31
10/10/2017,Zefat,21
11/10/2017,Afula,29
11/10/2017,Ashdod,26
11/10/2017,Beer Sheva,29
11/10/2017,Bet Shean,31
11/10/2017,Elat,32
11/10/2017,En Gedi,32
11/10/2017,Haifa,25
11/10/2017,Jerusalem,24
11/10/2017,Lod,28
11/10/2017,Mizpe Ramon,24
11/10/2017,Nazareth,26
11/10/2017,Qazrin,27
11/10/2017,Tel Aviv,27
11/10/2017,Tiberias,31
11/10/2017,Zefat,23
12/10/2017,Afula,29
12/10/2017,Ashdod,26
12/10/2017,Beer Sheva,28
12/10/2017,Bet Shean,32
12/10/2017,Elat,31
12/10/2017,En Gedi,32
12/10/2017,Haifa,24
12/10/2017,Jerusalem,24
12/10/2017,Lod,27
12/10/2017,Mizpe Ramon,24
12/10/2017,Nazareth,25
12/10/2017,Qazrin,28
12/10/2017,Tel Aviv,26
12/10/2017,Tiberias,31
12/10/2017,Zefat,24
13/10/2017,Afula,29
13/10/2017,Ashdod,26
13/10/2017,Beer Sheva,28
13/10/2017,Bet Shean,32
13/10/2017,Elat,31
13/10/2017,En Gedi,32
13/10/2017,Haifa,25
13/10/2017,Jerusalem,24
13/10/2017,Lod,27
13/10/2017,Mizpe Ramon,23
13/10/2017,Nazareth,26
13/10/2017,Qazrin,28
13/10/2017,Tel Aviv,26
13/10/2017,Tiberias,31
13/10/2017,Zefat,21
14/10/2017,Afula,29
14/10/2017,Ashdod,27
14/10/2017,Beer Sheva,28
14/10/2017,Bet Shean,31
14/10/2017,Elat,31
14/10/2017,En Gedi,32
14/10/2017,Haifa,26
14/10/2017,Jerusalem,22
14/10/2017,Lod,28
14/10/2017,Mizpe Ramon,24
14/10/2017,Nazareth,25
14/10/2017,Qazrin,27
14/10/2017,Tel Aviv,27
14/10/2017,Tiberias,32
14/10/2017,Zefat,22
15/10/2017,Afula,29
15/10/2017,Ashdod,26
15/10/2017,Beer Sheva,28
15/10/2017,Bet Shean,31
15/10/2017,Elat,31
15/10/2017,En Gedi,32
15/10/2017,Haifa,25
15/10/2017,Jerusalem,23
15/10/2017,Lod,27
15/10/2017,Mizpe Ramon,23
15/10/2017,Nazareth,25
15/10/2017,Qazrin,27
15/10/2017,Tel Aviv,26
15/10/2017,Tiberias,31
15/10/2017,Zefat,23
16/10/2017,Afula,29
16/10/2017,Ashdod,26
16/10/2017,Beer Sheva,26
16/10/2017,Bet Shean,31
16/10/2017,Elat,31
16/10/2017,En Gedi,31
16/10/2017,Haifa,25
16/10/2017,Jerusalem,22
16/10/2017,Lod,26
16/10/2017,Mizpe Ramon,23
16/10/2017,Nazareth,25
16/10/2017,Qazrin,25
16/10/2017,Tel Aviv,25
16/10/2017,Tiberias,29
16/10/2017,Zefat,19
17/10/2017,Afula,31
17/10/2017,Ashdod,27
17/10/2017,Beer Sheva,30
17/10/2017,Bet Shean,33
17/10/2017,Elat,31
17/10/2017,En Gedi,30
17/10/2017,Haifa,26
17/10/2017,Jerusalem,25
17/10/2017,Lod,29
17/10/2017,Mizpe Ramon,24
17/10/2017,Nazareth,27
17/10/2017,Qazrin,29
17/10/2017,Tel Aviv,27
17/10/2017,Tiberias,30
17/10/2017,Zefat,26
18/10/2017,Afula,33
18/10/2017,Ashdod,28
18/10/2017,Beer Sheva,34
18/10/2017,Bet Shean,34
18/10/2017,Elat,35
18/10/2017,En Gedi,34
18/10/2017,Haifa,29
18/10/2017,Jerusalem,28
18/10/2017,Lod,32
18/10/2017,Mizpe Ramon,27
18/10/2017,Nazareth,30
18/10/2017,Qazrin,31
18/10/2017,Tel Aviv,31
18/10/2017,Tiberias,32
18/10/2017,Zefat,26
19/10/2017,Afula,34
19/10/2017,Ashdod,28
19/10/2017,Beer Sheva,35
19/10/2017,Bet Shean,37
19/10/2017,Elat,36
19/10/2017,En Gedi,37
19/10/2017,Haifa,32
19/10/2017,Jerusalem,29
19/10/2017,Lod,34
19/10/2017,Mizpe Ramon,29
19/10/2017,Nazareth,32
19/10/2017,Qazrin,32
19/10/2017,Tel Aviv,35
19/10/2017,Tiberias,37
19/10/2017,Zefat,26
20/10/2017,Afula,32
20/10/2017,Ashdod,27
20/10/2017,Beer Sheva,30
20/10/2017,Bet Shean,34
20/10/2017,Elat,33
20/10/2017,En Gedi,33
20/10/2017,Haifa,26
20/10/2017,Jerusalem,27
20/10/2017,Lod,29
20/10/2017,Mizpe Ramon,25
20/10/2017,Nazareth,28
20/10/2017,Qazrin,31
20/10/2017,Tel Aviv,27
20/10/2017,Tiberias,33
20/10/2017,Zefat,28
21/10/2017,Afula,29
21/10/2017,Ashdod,26
21/10/2017,Beer Sheva,28
21/10/2017,Bet Shean,32
21/10/2017,Elat,32
21/10/2017,En Gedi,31
21/10/2017,Haifa,25
21/10/2017,Jerusalem,24
21/10/2017,Lod,27
21/10/2017,Mizpe Ramon,24
21/10/2017,Nazareth,25
21/10/2017,Qazrin,28
21/10/2017,Tel Aviv,26
21/10/2017,Tiberias,31
21/10/2017,Zefat,25
22/10/2017,Afula,28
22/10/2017,Ashdod,25
22/10/2017,Beer Sheva,28
22/10/2017,Bet Shean,31
22/10/2017,Elat,31
22/10/2017,En Gedi,31
22/10/2017,Haifa,25
22/10/2017,Jerusalem,25
22/10/2017,Lod,27
22/10/2017,Mizpe Ramon,25
22/10/2017,Nazareth,25
22/10/2017,Qazrin,26
22/10/2017,Tel Aviv,25
22/10/2017,Tiberias,30
22/10/2017,Zefat,24
23/10/2017,Afula,30
23/10/2017,Ashdod,26
23/10/2017,Beer Sheva,29
23/10/2017,Bet Shean,31
23/10/2017,Elat,31
23/10/2017,En Gedi,30
23/10/2017,Haifa,24
23/10/2017,Jerusalem,25
23/10/2017,Lod,27
23/10/2017,Mizpe Ramon,24
23/10/2017,Nazareth,27
23/10/2017,Qazrin,27
23/10/2017,Tel Aviv,25
23/10/2017,Tiberias,29
23/10/2017,Zefat,23
24/10/2017,Afula,29
24/10/2017,Ashdod,26
24/10/2017,Beer Sheva,28
24/10/2017,Bet Shean,31
24/10/2017,Elat,32
24/10/2017,En Gedi,30
24/10/2017,Haifa,24
24/10/2017,Jerusalem,25
24/10/2017,Lod,28
24/10/2017,Mizpe Ramon,25
24/10/2017,Nazareth,25
24/10/2017,Qazrin,27
24/10/2017,Tel Aviv,26
24/10/2017,Tiberias,29
24/10/2017,Zefat,24
25/10/2017,Afula,30
25/10/2017,Ashdod,26
25/10/2017,Beer Sheva,30
25/10/2017,Bet Shean,32
25/10/2017,Elat,32
25/10/2017,En Gedi,30
25/10/2017,Haifa,25
25/10/2017,Jerusalem,25
25/10/2017,Lod,28
25/10/2017,Mizpe Ramon,25
25/10/2017,Nazareth,26
25/10/2017,Qazrin,28
25/10/2017,Tel Aviv,27
25/10/2017,Tiberias,30
25/10/2017,Zefat,23
26/10/2017,Afula,33
26/10/2017,Ashdod,28
26/10/2017,Beer Sheva,33
26/10/2017,Bet Shean,34
26/10/2017,Elat,33
26/10/2017,En Gedi,33
26/10/2017,Haifa,29
26/10/2017,Jerusalem,28
26/10/2017,Lod,34
26/10/2017,Mizpe Ramon,26
26/10/2017,Nazareth,30
26/10/2017,Qazrin,31
26/10/2017,Tel Aviv,29
26/10/2017,Tiberias,33
26/10/2017,Zefat,25
27/10/2017,Afula,33
27/10/2017,Ashdod,27
27/10/2017,Beer Sheva,32
27/10/2017,Bet Shean,34
27/10/2017,Elat,35
27/10/2017,En Gedi,32
27/10/2017,Haifa,29
27/10/2017,Jerusalem,28
27/10/2017,Lod,30
27/10/2017,Mizpe Ramon,29
27/10/2017,Nazareth,31
27/10/2017,Qazrin,32
27/10/2017,Tel Aviv,30
27/10/2017,Tiberias,35
27/10/2017,Zefat,27
28/10/2017,Afula,27
28/10/2017,Ashdod,26
28/10/2017,Beer Sheva,26
28/10/2017,Bet Shean,29
28/10/2017,Elat,32
28/10/2017,En Gedi,32
28/10/2017,Haifa,24
28/10/2017,Jerusalem,21
28/10/2017,Lod,27
28/10/2017,Mizpe Ramon,23
28/10/2017,Nazareth,24
28/10/2017,Qazrin,25
28/10/2017,Tel Aviv,26
28/10/2017,Tiberias,30
28/10/2017,Zefat,20
29/10/2017,Afula,28
29/10/2017,Ashdod,25
29/10/2017,Beer Sheva,27
29/10/2017,Bet Shean,30
29/10/2017,Elat,32
29/10/2017,En Gedi,31
29/10/2017,Haifa,24
29/10/2017,Jerusalem,23
29/10/2017,Lod,27
29/10/2017,Mizpe Ramon,24
29/10/2017,Nazareth,25
29/10/2017,Qazrin,26
29/10/2017,Tel Aviv,26
29/10/2017,Tiberias,29
29/10/2017,Zefat,22
30/10/2017,Afula,25
30/10/2017,Ashdod,24
30/10/2017,Beer Sheva,25
30/10/2017,Bet Shean,28
30/10/2017,Elat,31
30/10/2017,En Gedi,32
30/10/2017,Haifa,23
30/10/2017,Jerusalem,19
30/10/2017,Lod,24
30/10/2017,Mizpe Ramon,23
30/10/2017,Nazareth,22
30/10/2017,Qazrin,23
30/10/2017,Tel Aviv,24
30/10/2017,Tiberias,28
30/10/2017,Zefat,18
31/10/2017,Afula,27
31/10/2017,Ashdod,24
31/10/2017,Beer Sheva,26
31/10/2017,Bet Shean,29
31/10/2017,Elat,31
31/10/2017,En Gedi,30
31/10/2017,Haifa,23
31/10/2017,Jerusalem,22
31/10/2017,Lod,26
31/10/2017,Mizpe Ramon,22
31/10/2017,Nazareth,23
31/10/2017,Qazrin,24
31/10/2017,Tel Aviv,25
31/10/2017,Tiberias,29
31/10/2017,Zefat,17
01/11/2017,Afula,26
01/11/2017,Ashdod,24
01/11/2017,Beer Sheva,27
01/11/2017,Bet Shean,29
01/11/2017,Elat,30
01/11/2017,En Gedi,30
01/11/2017,Haifa,23
01/11/2017,Jerusalem,21
01/11/2017,Lod,26
01/11/2017,Mizpe Ramon,22
01/11/2017,Nazareth,23
01/11/2017,Qazrin,24
01/11/2017,Tel Aviv,25
01/11/2017,Tiberias,28
01/11/2017,Zefat,19
02/11/2017,Afula,26
02/11/2017,Ashdod,24
02/11/2017,Beer Sheva,26
02/11/2017,Bet Shean,27
02/11/2017,Elat,28
02/11/2017,En Gedi,29
02/11/2017,Haifa,22
02/11/2017,Jerusalem,21
02/11/2017,Lod,25
02/11/2017,Mizpe Ramon,20
02/11/2017,Nazareth,22
02/11/2017,Qazrin,24
02/11/2017,Tel Aviv,23
02/11/2017,Tiberias,28
02/11/2017,Zefat,19
03/11/2017,Afula,26
03/11/2017,Ashdod,23
03/11/2017,Beer Sheva,24
03/11/2017,Bet Shean,28
03/11/2017,Elat,27
03/11/2017,En Gedi,28
03/11/2017,Haifa,22
03/11/2017,Jerusalem,20
03/11/2017,Lod,25
03/11/2017,Mizpe Ramon,20
03/11/2017,Nazareth,23
03/11/2017,Qazrin,23
03/11/2017,Tel Aviv,23
03/11/2017,Tiberias,27
03/11/2017,Zefat,20
04/11/2017,Afula,26
04/11/2017,Ashdod,24
04/11/2017,Beer Sheva,26
04/11/2017,Bet Shean,28
04/11/2017,Elat,28
04/11/2017,En Gedi,27
04/11/2017,Haifa,23
04/11/2017,Jerusalem,21
04/11/2017,Lod,26
04/11/2017,Mizpe Ramon,21
04/11/2017,Nazareth,23
04/11/2017,Qazrin,24
04/11/2017,Tel Aviv,24
04/11/2017,Tiberias,26
04/11/2017,Zefat,20
05/11/2017,Afula,27
05/11/2017,Ashdod,24
05/11/2017,Beer Sheva,25
05/11/2017,Bet Shean,28
05/11/2017,Elat,28
05/11/2017,En Gedi,28
05/11/2017,Haifa,23
05/11/2017,Jerusalem,22
05/11/2017,Lod,24
05/11/2017,Mizpe Ramon,21
05/11/2017,Nazareth,24
05/11/2017,Qazrin,25
05/11/2017,Tel Aviv,24
05/11/2017,Tiberias,28
05/11/2017,Zefat,21
06/11/2017,Afula,26
06/11/2017,Ashdod,24
06/11/2017,Beer Sheva,25
06/11/2017,Bet Shean,28
06/11/2017,Elat,29
06/11/2017,En Gedi,28
06/11/2017,Haifa,23
06/11/2017,Jerusalem,20
06/11/2017,Lod,25
06/11/2017,Mizpe Ramon,20
06/11/2017,Nazareth,22
06/11/2017,Qazrin,24
06/11/2017,Tel Aviv,24
06/11/2017,Tiberias,26
06/11/2017,Zefat,19
07/11/2017,Afula,27
07/11/2017,Ashdod,23
07/11/2017,Beer Sheva,27
07/11/2017,Bet Shean,29
07/11/2017,Elat,28
07/11/2017,En Gedi,30
07/11/2017,Haifa,22
07/11/2017,Jerusalem,24
07/11/2017,Lod,25
07/11/2017,Mizpe Ramon,22
07/11/2017,Nazareth,24
07/11/2017,Qazrin,26
07/11/2017,Tel Aviv,24
07/11/2017,Tiberias,27
07/11/2017,Zefat,21
08/11/2017,Afula,27
08/11/2017,Ashdod,24
08/11/2017,Beer Sheva,25
08/11/2017,Bet Shean,29
08/11/2017,Elat,28
08/11/2017,En Gedi,29
08/11/2017,Haifa,22
08/11/2017,Jerusalem,22
08/11/2017,Lod,25
08/11/2017,Mizpe Ramon,21
08/11/2017,Nazareth,24
08/11/2017,Qazrin,25
08/11/2017,Tel Aviv,25
08/11/2017,Tiberias,28
08/11/2017,Zefat,20
09/11/2017,Afula,25
09/11/2017,Ashdod,24
09/11/2017,Beer Sheva,26
09/11/2017,Bet Shean,27
09/11/2017,Elat,28
09/11/2017,En Gedi,29
09/11/2017,Haifa,21
09/11/2017,Jerusalem,20
09/11/2017,Lod,25
09/11/2017,Mizpe Ramon,20
09/11/2017,Nazareth,22
09/11/2017,Qazrin,24
09/11/2017,Tel Aviv,24
09/11/2017,Tiberias,27
09/11/2017,Zefat,18
10/11/2017,Afula,26
10/11/2017,Ashdod,23
10/11/2017,Beer Sheva,26
10/11/2017,Bet Shean,27
10/11/2017,Elat,27
10/11/2017,En Gedi,27
10/11/2017,Haifa,22
10/11/2017,Jerusalem,20
10/11/2017,Lod,24
10/11/2017,Mizpe Ramon,20
10/11/2017,Nazareth,22
10/11/2017,Qazrin,23
10/11/2017,Tel Aviv,23
10/11/2017,Tiberias,26
10/11/2017,Zefat,20
11/11/2017,Afula,26
11/11/2017,Ashdod,23
11/11/2017,Beer Sheva,26
11/11/2017,Bet Shean,27
11/11/2017,Elat,27
11/11/2017,En Gedi,27
11/11/2017,Haifa,22
11/11/2017,Jerusalem,20
11/11/2017,Lod,24
11/11/2017,Mizpe Ramon,20
11/11/2017,Nazareth,22
11/11/2017,Qazrin,23
11/11/2017,Tel Aviv,23
11/11/2017,Tiberias,26
11/11/2017,Zefat,18
12/11/2017,Afula,29
12/11/2017,Ashdod,25
12/11/2017,Beer Sheva,30
12/11/2017,Bet Shean,30
12/11/2017,Elat,31
12/11/2017,En Gedi,30
12/11/2017,Haifa,25
12/11/2017,Jerusalem,23
12/11/2017,Lod,31
12/11/2017,Mizpe Ramon,24
12/11/2017,Nazareth,25
12/11/2017,Qazrin,26
12/11/2017,Tel Aviv,30
12/11/2017,Tiberias,31
12/11/2017,Zefat,20
13/11/2017,Afula,29
13/11/2017,Ashdod,25
13/11/2017,Beer Sheva,32
13/11/2017,Bet Shean,32
13/11/2017,Elat,33
13/11/2017,En Gedi,32
13/11/2017,Haifa,27
13/11/2017,Jerusalem,25
13/11/2017,Lod,31
13/11/2017,Mizpe Ramon,26
13/11/2017,Nazareth,26
13/11/2017,Qazrin,27
13/11/2017,Tel Aviv,30
13/11/2017,Tiberias,31
13/11/2017,Zefat,21
14/11/2017,Afula,28
14/11/2017,Ashdod,24
14/11/2017,Beer Sheva,26
14/11/2017,Bet Shean,29
14/11/2017,Elat,30
14/11/2017,En Gedi,28
14/11/2017,Haifa,24
14/11/2017,Jerusalem,24
14/11/2017,Lod,27
14/11/2017,Mizpe Ramon,24
14/11/2017,Nazareth,24
14/11/2017,Qazrin,25
14/11/2017,Tel Aviv,26
14/11/2017,Tiberias,27
14/11/2017,Zefat,23
15/11/2017,Afula,29
15/11/2017,Ashdod,24
15/11/2017,Beer Sheva,29
15/11/2017,Bet Shean,30
15/11/2017,Elat,29
15/11/2017,En Gedi,29
15/11/2017,Haifa,24
15/11/2017,Jerusalem,24
15/11/2017,Lod,27
15/11/2017,Mizpe Ramon,23
15/11/2017,Nazareth,25
15/11/2017,Qazrin,25
15/11/2017,Tel Aviv,26
15/11/2017,Tiberias,27
15/11/2017,Zefat,21
16/11/2017,Afula,30
16/11/2017,Ashdod,24
16/11/2017,Beer Sheva,28
16/11/2017,Bet Shean,31
16/11/2017,Elat,29
16/11/2017,En Gedi,29
16/11/2017,Haifa,24
16/11/2017,Jerusalem,24
16/11/2017,Lod,27
16/11/2017,Mizpe Ramon,25
16/11/2017,Nazareth,27
16/11/2017,Qazrin,28
16/11/2017,Tel Aviv,26
16/11/2017,Tiberias,29
16/11/2017,Zefat,22
17/11/2017,Afula,31
17/11/2017,Ashdod,23
17/11/2017,Beer Sheva,30
17/11/2017,Bet Shean,31
17/11/2017,Elat,31
17/11/2017,En Gedi,29
17/11/2017,Haifa,27
17/11/2017,Jerusalem,26
17/11/2017,Lod,26
17/11/2017,Mizpe Ramon,26
17/11/2017,Nazareth,27
17/11/2017,Qazrin,30
17/11/2017,Tel Aviv,24
17/11/2017,Tiberias,34
17/11/2017,Zefat,23
18/11/2017,Afula,28
18/11/2017,Ashdod,23
18/11/2017,Beer Sheva,30
18/11/2017,Bet Shean,28
18/11/2017,Elat,30
18/11/2017,En Gedi,27
18/11/2017,Haifa,27
18/11/2017,Jerusalem,25
18/11/2017,Lod,26
18/11/2017,Mizpe Ramon,25
18/11/2017,Nazareth,25
18/11/2017,Qazrin,28
18/11/2017,Tel Aviv,25
18/11/2017,Tiberias,30
18/11/2017,Zefat,24
19/11/2017,Afula,26
19/11/2017,Ashdod,24
19/11/2017,Beer Sheva,24
19/11/2017,Bet Shean,28
19/11/2017,Elat,29
19/11/2017,En Gedi,28
19/11/2017,Haifa,23
19/11/2017,Jerusalem,21
19/11/2017,Lod,25
19/11/2017,Mizpe Ramon,22
19/11/2017,Nazareth,23
19/11/2017,Qazrin,24
19/11/2017,Tel Aviv,24
19/11/2017,Tiberias,29
19/11/2017,Zefat,21
20/11/2017,Afula,25
20/11/2017,Ashdod,23
20/11/2017,Beer Sheva,23
20/11/2017,Bet Shean,27
20/11/2017,Elat,27
20/11/2017,En Gedi,27
20/11/2017,Haifa,21
20/11/2017,Jerusalem,20
20/11/2017,Lod,24
20/11/2017,Mizpe Ramon,20
20/11/2017,Nazareth,22
20/11/2017,Qazrin,23
20/11/2017,Tel Aviv,23
20/11/2017,Tiberias,25
20/11/2017,Zefat,19
21/11/2017,Afula,20
21/11/2017,Ashdod,21
21/11/2017,Beer Sheva,20
21/11/2017,Bet Shean,21
21/11/2017,Elat,26
21/11/2017,En Gedi,27
21/11/2017,Haifa,18
21/11/2017,Jerusalem,12
21/11/2017,Lod,19
21/11/2017,Mizpe Ramon,18
21/11/2017,Nazareth,17
21/11/2017,Qazrin,16
21/11/2017,Tel Aviv,20
21/11/2017,Tiberias,22
21/11/2017,Zefat,12
22/11/2017,Afula,17
22/11/2017,Ashdod,20
22/11/2017,Beer Sheva,18
22/11/2017,Bet Shean,16
22/11/2017,Elat,23
22/11/2017,En Gedi,24
22/11/2017,Haifa,16
22/11/2017,Jerusalem,12
22/11/2017,Lod,20
22/11/2017,Mizpe Ramon,14
22/11/2017,Nazareth,14
22/11/2017,Qazrin,14
22/11/2017,Tel Aviv,19
22/11/2017,Tiberias,19
22/11/2017,Zefat,10
23/11/2017,Afula,19
23/11/2017,Ashdod,20
23/11/2017,Beer Sheva,18
23/11/2017,Bet Shean,19
23/11/2017,Elat,23
23/11/2017,En Gedi,24
23/11/2017,Haifa,18
23/11/2017,Jerusalem,13
23/11/2017,Lod,19
23/11/2017,Mizpe Ramon,14
23/11/2017,Nazareth,18
23/11/2017,Qazrin,16
23/11/2017,Tel Aviv,19
23/11/2017,Tiberias,20
23/11/2017,Zefat,12
24/11/2017,Afula,20
24/11/2017,Ashdod,18
24/11/2017,Beer Sheva,21
24/11/2017,Bet Shean,20
24/11/2017,Elat,25
24/11/2017,En Gedi,24
24/11/2017,Haifa,18
24/11/2017,Jerusalem,16
24/11/2017,Lod,20
24/11/2017,Mizpe Ramon,17
24/11/2017,Nazareth,18
24/11/2017,Qazrin,18
24/11/2017,Tel Aviv,21
24/11/2017,Tiberias,22
24/11/2017,Zefat,13
25/11/2017,Afula,22
25/11/2017,Ashdod,22
25/11/2017,Beer Sheva,24
25/11/2017,Bet Shean,23
25/11/2017,Elat,29
25/11/2017,En Gedi,26
25/11/2017,Haifa,20
25/11/2017,Jerusalem,17
25/11/2017,Lod,24
25/11/2017,Mizpe Ramon,19
25/11/2017,Nazareth,19
25/11/2017,Qazrin,21
25/11/2017,Tel Aviv,24
25/11/2017,Tiberias,25
25/11/2017,Zefat,14
26/11/2017,Afula,23
26/11/2017,Ashdod,23
26/11/2017,Beer Sheva,23
26/11/2017,Bet Shean,25
26/11/2017,Elat,25
26/11/2017,En Gedi,24
26/11/2017,Haifa,22
26/11/2017,Jerusalem,17
26/11/2017,Lod,24
26/11/2017,Mizpe Ramon,18
26/11/2017,Nazareth,21
26/11/2017,Qazrin,21
26/11/2017,Tel Aviv,22
26/11/2017,Tiberias,25
26/11/2017,Zefat,16
27/11/2017,Afula,22
27/11/2017,Ashdod,21
27/11/2017,Beer Sheva,22
27/11/2017,Bet Shean,23
27/11/2017,Elat,25
27/11/2017,En Gedi,24
27/11/2017,Haifa,20
27/11/2017,Jerusalem,17
27/11/2017,Lod,22
27/11/2017,Mizpe Ramon,18
27/11/2017,Nazareth,19
27/11/2017,Qazrin,20
27/11/2017,Tel Aviv,22
27/11/2017,Tiberias,24
27/11/2017,Zefat,16
28/11/2017,Afula,23
28/11/2017,Ashdod,21
28/11/2017,Beer Sheva,23
28/11/2017,Bet Shean,24
28/11/2017,Elat,26
28/11/2017,En Gedi,24
28/11/2017,Haifa,21
28/11/2017,Jerusalem,20
28/11/2017,Lod,23
28/11/2017,Mizpe Ramon,20
28/11/2017,Nazareth,21
28/11/2017,Qazrin,21
28/11/2017,Tel Aviv,21
28/11/2017,Tiberias,23
28/11/2017,Zefat,17
29/11/2017,Afula,22
29/11/2017,Ashdod,22
29/11/2017,Beer Sheva,22
29/11/2017,Bet Shean,23
29/11/2017,Elat,25
29/11/2017,En Gedi,26
29/11/2017,Haifa,19
29/11/2017,Jerusalem,18
29/11/2017,Lod,23
29/11/2017,Mizpe Ramon,18
29/11/2017,Nazareth,17
29/11/2017,Qazrin,19
29/11/2017,Tel Aviv,22
29/11/2017,Tiberias,21
29/11/2017,Zefat,15
30/11/2017,Afula,23
30/11/2017,Ashdod,21
30/11/2017,Beer Sheva,23
30/11/2017,Bet Shean,24
30/11/2017,Elat,25
30/11/2017,En Gedi,25
30/11/2017,Haifa,19
30/11/2017,Jerusalem,17
30/11/2017,Lod,22
30/11/2017,Mizpe Ramon,17
30/11/2017,Nazareth,20
30/11/2017,Qazrin,21
30/11/2017,Tel Aviv,21
30/11/2017,Tiberias,23
30/11/2017,Zefat,15
01/12/2017,Afula,24
01/12/2017,Ashdod,24
01/12/2017,Beer Sheva,25
01/12/2017,Bet Shean,25
01/12/2017,Elat,27
01/12/2017,En Gedi,26
01/12/2017,Haifa,22
01/12/2017,Jerusalem,19
01/12/2017,Lod,26
01/12/2017,Mizpe Ramon,19
01/12/2017,Nazareth,21
01/12/2017,Qazrin,22
01/12/2017,Tel Aviv,26
01/12/2017,Tiberias,27
01/12/2017,Zefat,16
02/12/2017,Afula,25
02/12/2017,Ashdod,26
02/12/2017,Beer Sheva,26
02/12/2017,Bet Shean,27
02/12/2017,Elat,31
02/12/2017,En Gedi,28
02/12/2017,Haifa,23
02/12/2017,Jerusalem,20
02/12/2017,Lod,27
02/12/2017,Mizpe Ramon,20
02/12/2017,Nazareth,21
02/12/2017,Qazrin,22
02/12/2017,Tel Aviv,27
02/12/2017,Tiberias,25
02/12/2017,Zefat,17
03/12/2017,Afula,26
03/12/2017,Ashdod,23
03/12/2017,Beer Sheva,28
03/12/2017,Bet Shean,26
03/12/2017,Elat,30
03/12/2017,En Gedi,28
03/12/2017,Haifa,24
03/12/2017,Jerusalem,22
03/12/2017,Lod,28
03/12/2017,Mizpe Ramon,22
03/12/2017,Nazareth,23
03/12/2017,Qazrin,24
03/12/2017,Tel Aviv,27
03/12/2017,Tiberias,28
03/12/2017,Zefat,18
04/12/2017,Afula,26
04/12/2017,Ashdod,23
04/12/2017,Beer Sheva,29
04/12/2017,Bet Shean,26
04/12/2017,Elat,28
04/12/2017,En Gedi,27
04/12/2017,Haifa,25
04/12/2017,Jerusalem,24
04/12/2017,Lod,28
04/12/2017,Mizpe Ramon,24
04/12/2017,Nazareth,24
04/12/2017,Qazrin,26
04/12/2017,Tel Aviv,27
04/12/2017,Tiberias,26
04/12/2017,Zefat,19
05/12/2017,Afula,24
05/12/2017,Ashdod,22
05/12/2017,Beer Sheva,21
05/12/2017,Bet Shean,24
05/12/2017,Elat,26
05/12/2017,En Gedi,24
05/12/2017,Haifa,20
05/12/2017,Jerusalem,18
05/12/2017,Lod,22
05/12/2017,Mizpe Ramon,22
05/12/2017,Nazareth,21
05/12/2017,Qazrin,22
05/12/2017,Tel Aviv,22
05/12/2017,Tiberias,24
05/12/2017,Zefat,19
06/12/2017,Afula,17
06/12/2017,Ashdod,19
06/12/2017,Beer Sheva,16
06/12/2017,Bet Shean,19
06/12/2017,Elat,19
06/12/2017,En Gedi,23
06/12/2017,Haifa,16
06/12/2017,Jerusalem,11
06/12/2017,Lod,19
06/12/2017,Mizpe Ramon,15
06/12/2017,Nazareth,14
06/12/2017,Qazrin,13
06/12/2017,Tel Aviv,18
06/12/2017,Tiberias,21
06/12/2017,Zefat,10
07/12/2017,Afula,16
07/12/2017,Ashdod,17
07/12/2017,Beer Sheva,16
07/12/2017,Bet Shean,18
07/12/2017,Elat,16
07/12/2017,En Gedi,22
07/12/2017,Haifa,15
07/12/2017,Jerusalem,11
07/12/2017,Lod,17
07/12/2017,Mizpe Ramon,12
07/12/2017,Nazareth,13
07/12/2017,Qazrin,14
07/12/2017,Tel Aviv,17
07/12/2017,Tiberias,20
07/12/2017,Zefat,9
08/12/2017,Afula,17
08/12/2017,Ashdod,18
08/12/2017,Beer Sheva,19
08/12/2017,Bet Shean,19
08/12/2017,Elat,22
08/12/2017,En Gedi,22
08/12/2017,Haifa,17
08/12/2017,Jerusalem,12
08/12/2017,Lod,20
08/12/2017,Mizpe Ramon,13
08/12/2017,Nazareth,14
08/12/2017,Qazrin,15
08/12/2017,Tel Aviv,19
08/12/2017,Tiberias,19
08/12/2017,Zefat,10
09/12/2017,Afula,20
09/12/2017,Ashdod,18
09/12/2017,Beer Sheva,21
09/12/2017,Bet Shean,21
09/12/2017,Elat,22
09/12/2017,En Gedi,22
09/12/2017,Haifa,18
